Filename,Label,Comment
NL0000235190_1646044577671707723.csv.gz,0,
DE000ZAL1111_1663081364005820732.csv.gz,0,
DE000ZAL1111_1665473333687066384.csv.gz,0,
DE000ZAL1111_1656078548423948337.csv.gz,1,
NL0000235190_1653559799901877481.csv.gz,0,
DE000ZAL1111_1646836346906062022.csv.gz,0,
DE000SYM9999_1646127267166234065.csv.gz,0,
DE000SYM9999_1665665222614493791.csv.gz,0,
NL0012169213_1636111801220043891.csv.gz,0,
NL0000235190_1657530667549653141.csv.gz,0,
DE000ZAL1111_1555402620761301846.csv.gz,0,
DE000SYM9999_1668095887308775358.csv.gz,0,
NL0000235190_1584097350641863734.csv.gz,1,Grenzfall
DE000ZAL1111_1656074458511875429.csv.gz,0,
NL0000235190_1585239117498953606.csv.gz,1,
NL0012169213_1641288895008664133.csv.gz,1,
NL0012169213_1638350780728736917.csv.gz,0,
DE000SYM9999_1651479846508963927.csv.gz,1,Grenzfall
NL0012169213_1582879553908120507.csv.gz,0,
DE000ZAL1111_1651847254975838237.csv.gz,0,
DE000ZAL1111_1659703615319533879.csv.gz,0,
NL0012169213_1596787032464723564.csv.gz,0,
DE000ZAL1111_1636975356090224726.csv.gz,0,
DE000ZAL1111_1665652462723526102.csv.gz,0,
DE000ZAL1111_1668180217358715548.csv.gz,1,
DE000ZAL1111_1645788299400136944.csv.gz,0,
DE000ZAL1111_1646140527545181490.csv.gz,1,
DE000ZAL1111_1651734385538968393.csv.gz,1,
DE000SYM9999_1584632592499944546.csv.gz,0,
DE000ZAL1111_1584347348843528498.csv.gz,0,
NL0000235190_1584348452702928626.csv.gz,0,
DE000ZAL1111_1668501882994745640.csv.gz,0,
NL0000235190_1646997820891064425.csv.gz,1,
NL0000235190_1646727127043732155.csv.gz,0,
DE000ZAL1111_1663073619638344504.csv.gz,1,
NL0000235190_1604922561802154446.csv.gz,1,
NL0000235190_1591951435003328047.csv.gz,1,
DE000ZAL1111_1654782093770766879.csv.gz,0,
NL0000235190_1585229584464226920.csv.gz,0,
DE000ZAL1111_1654758880489542288.csv.gz,1,Grenzfall
DE000SYM9999_1651056150149100409.csv.gz,0,
DE000ZAL1111_1667487340553404478.csv.gz,0,
DE000ZAL1111_1646659429953823105.csv.gz,0,
DE000ZAL1111_1663661269291729631.csv.gz,0,
