Filename,Label,Comment
DE0006231004_1580891109627799344.csv.gz,0,
DE0005439004_1592215903340465086.csv.gz,0,
DE0006231004_1661846751082680827.csv.gz,0,
DE000ZAL1111_1599230742076945329.csv.gz,0,
DE000PAH0038_1645608418488306030.csv.gz,0,
DE0005785604_1584699733120289997.csv.gz,0,
DE0007664039_1661525521250632726.csv.gz,0,
DE0005552004_1614071886250551196.csv.gz,0,
DE0005140008_1646648302565855370.csv.gz,1,
DE000ENAG999_1584109717055442256.csv.gz,0,
DE000A1ML7J1_1584692136092443916.csv.gz,0,
DE000ZAL1111_1657205450017243984.csv.gz,0,
DE000A0D9PT0_1585558113057252310.csv.gz,0,
DE0006599905_1604926370875632832.csv.gz,0,
DE0005785604_1665732621200832155.csv.gz,0,
DE0005785604_1639989575287834747.csv.gz,0,
DE0006062144_1584546916807636489.csv.gz,0,
NL0000235190_1646387758434220040.csv.gz,0,
DE0005140008_1568290102321105584.csv.gz,0,
DE0007664039_1583829753677479877.csv.gz,0,
DE0007664039_1658409451423205270.csv.gz,0,
DE0006599905_1584092664198050940.csv.gz,0,
DE0005785604_1667294286852511077.csv.gz,0,
DE0007664039_1596094052998258987.csv.gz,0,
DE0006231004_1558337061064460504.csv.gz,0,
DE0006231004_1586359358850658397.csv.gz,0,
DE000ENAG999_1584614628396820252.csv.gz,0,
DE000ZAL1111_1655714106664390127.csv.gz,0,
DE0006231004_1645779895064100216.csv.gz,0,
DE000ENAG999_1662385731548891392.csv.gz,0,
DE0007664039_1584087246608793602.csv.gz,0,
DE0005140008_1589815215041536835.csv.gz,1,
DE000PAH0038_1664544219936655578.csv.gz,1,
DE000PAH0038_1585133029729893598.csv.gz,0,
DE0006062144_1668087381421404731.csv.gz,0,
DE000A0D9PT0_1584611497357669383.csv.gz,0,
DE0006599905_1584458381346394443.csv.gz,1,unklar
DE000A0D9PT0_1584634568055811820.csv.gz,0,
DE0005439004_1657276706849113663.csv.gz,0,
DE0005810055_1585131544027870607.csv.gz,0,
DE000SHL1006_1646042026526201136.csv.gz,0,
DE000ENAG999_1645782588354097302.csv.gz,0,
DE0008404005_1584520645529075658.csv.gz,0,
DE0005140008_1644226474666364401.csv.gz,0,
DE0005552004_1584102428175859042.csv.gz,1,
DE0005140008_1612425943515054547.csv.gz,1,
DE0006599905_1593075484617363649.csv.gz,0,
DE000SYM9999_1666709279939202852.csv.gz,0,
DE0006047004_1584615559626427675.csv.gz,0,
DE0007037129_1584107868260262392.csv.gz,0,
DE000A1EWWW0_1583920373760613793.csv.gz,0,
DE0007236101_1644918601295116971.csv.gz,0,
DE000CBK1001_1655993536885646243.csv.gz,0,
DE0007165631_1666168805603095765.csv.gz,1,
DE000A1DAHH0_1584113567641839696.csv.gz,0,
DE000PAH0038_1584434307942446114.csv.gz,0,
DE0005140008_1658240428023476058.csv.gz,0,
DE0007164600_1663929014583183755.csv.gz,1,unklar
DE000BASF111_1584458394989276914.csv.gz,0,
DE000A0D9PT0_1584691838708998781.csv.gz,0,
DE0006062144_1557930593575664855.csv.gz,0,
DE0007165631_1647620131636613315.csv.gz,0,
DE0006048432_1584608768312945512.csv.gz,1,
DE0005785604_1596093493222420606.csv.gz,0,
DE0005785604_1584106438567721383.csv.gz,0,
NL0000235190_1585552462718960935.csv.gz,1,
DE000CBK1001_1655797903001357614.csv.gz,0,
DE0007164600_1584362158274128087.csv.gz,0,
DE000SYM9999_1664176191486223552.csv.gz,0,
DE0005552004_1647251003766571990.csv.gz,0,
DE000A0D9PT0_1614612007765918285.csv.gz,0,
DE0006047004_1660730784694286618.csv.gz,0,
DE000SYM9999_1646734521515642334.csv.gz,0,
DE0005140008_1616057359519506035.csv.gz,0,
