Filename,Label,Comment
DE000ZAL1111_1584611542732956995.csv.gz,0,
DE0005140008_1576162972230407118.csv.gz,1,
DE000CBK1001_1656056890716171036.csv.gz,0,
DE000A0D9PT0_1619680408854446078.csv.gz,0,
DE000PAH0038_1584694826256603894.csv.gz,0,
DE0006599905_1668087195392233576.csv.gz,1,
DE0007030009_1646133627605527404.csv.gz,0,
DE0005140008_1666081869136827257.csv.gz,0,
DE0007165631_1633513154728684820.csv.gz,0,
DE000A0D9PT0_1646644047764499574.csv.gz,1,
DE0005557508_1646998005636870930.csv.gz,0,
DE0007100000_1563871853714903184.csv.gz,1,
DE000ZAL1111_1661156115492019029.csv.gz,0,
DE0006047004_1584622451015446287.csv.gz,0,
DE000CBK1001_1584088922208260114.csv.gz,0,
NL0012169213_1646650539631140251.csv.gz,1,
DE0007030009_1668181112051200787.csv.gz,0,
DE0005190003_1565706376848365500.csv.gz,0,
NL0000235190_1614071582740855083.csv.gz,1,
DE000A1EWWW0_1651762439210399679.csv.gz,0,
NL0012169213_1584435160029479881.csv.gz,0,
DE0007165631_1650985540110055764.csv.gz,0,
DE0005140008_1582817686167724910.csv.gz,0,
DE000A0D9PT0_1584632990920232152.csv.gz,0,
DE000SHL1006_1655367187239970815.csv.gz,1,
DE0007165631_1665664341812035005.csv.gz,0,
DE000ZAL1111_1584437226816480682.csv.gz,0,
DE0005785604_1585136044653249774.csv.gz,0,
DE0005140008_1603880219979302277.csv.gz,0,
DE0005140008_1632124523381027245.csv.gz,0,
DE0005140008_1600682524183158294.csv.gz,1,difficult
DE000A0D9PT0_1596458929594260456.csv.gz,0,
DE0006048432_1584611940062850464.csv.gz,0,
DE0005810055_1584966010139808127.csv.gz,0,
DE0005200000_1666951668582560277.csv.gz,0,
DE0005439004_1657807532921902198.csv.gz,0,
DE0005785604_1584020289555112065.csv.gz,1,
DE000A0D9PT0_1584521492821248248.csv.gz,0,
DE000A1EWWW0_1646641439220005315.csv.gz,0,
DE0008430026_1585133965169560359.csv.gz,0,
DE000SYM9999_1632736289684546182.csv.gz,0,
DE0005810055_1643101853134187851.csv.gz,0,
DE0005785604_1643703448639964166.csv.gz,0,
DE000ENAG999_1647418493452256162.csv.gz,0,
DE0005785604_1664525103393921325.csv.gz,0,
DE0007236101_1584028390860822570.csv.gz,0,
DE0008402215_1657027662077301561.csv.gz,0,
DE0005140008_1603872427941309337.csv.gz,0,
NL0000235190_1633359837964109639.csv.gz,0,
DE0005140008_1601030747113416307.csv.gz,0,
DE0007664039_1656065081610663942.csv.gz,0,
DE0005552004_1584093311527655195.csv.gz,0,
DE0007100000_1668087628610934787.csv.gz,0,
DE000A0D9PT0_1637314656435153210.csv.gz,0,
DE0005140008_1584346846213718327.csv.gz,0,
DE0005785604_1585210103520232756.csv.gz,0,
DE0007030009_1663928566603968123.csv.gz,1,
DE0006231004_1658240322241406035.csv.gz,1,good example for unwanted?
DE000ZAL1111_1635930794225654703.csv.gz,1,
DE0005140008_1580373451205276942.csv.gz,0,
DE0007664039_1574073922218667940.csv.gz,0,
DE0007664039_1615973258766243675.csv.gz,0,
DE0007100000_1585833162601062383.csv.gz,0,
DE0005439004_1600423515802817009.csv.gz,0,
DE0007037129_1584350518231284329.csv.gz,1,
DE0005439004_1653037472566840728.csv.gz,0,
DE0005140008_1603877466793990318.csv.gz,1,
DE000A0D9PT0_1584028247381515483.csv.gz,0,
DE000ZAL1111_1646122861417005802.csv.gz,1,
DE000A1EWWW0_1588166864613018086.csv.gz,0,
DE0005810055_1585580808441678811.csv.gz,0,
NL0000235190_1591691053897877947.csv.gz,1,
DE000ZAL1111_1658132123337392115.csv.gz,0,
DE0006062144_1620206678870026644.csv.gz,0,difficult
DE0007164600_1584372198494966049.csv.gz,0,
DE0005439004_1584347872617919035.csv.gz,0,
DE0005190003_1583854415871243077.csv.gz,0,
DE0006231004_1584357843915763630.csv.gz,0,
DE0005439004_1562657747863294876.csv.gz,0,
DE0005439004_1657023695029449573.csv.gz,0,
NL0012169213_1605001569848338105.csv.gz,0,
DE000ZAL1111_1584625584565288197.csv.gz,0,
DE000A1DAHH0_1652258660713064774.csv.gz,0,
DE0005552004_1569922560248884546.csv.gz,0,
NL0000235190_1584974696413293593.csv.gz,1,
DE0005810055_1584713594706356425.csv.gz,0,
DE0006062144_1560940031391157303.csv.gz,0,
DE0007030009_1646211245719486953.csv.gz,1,good example for unwanted?
DE0007164600_1646648068056198441.csv.gz,0,
DE0006599905_1584610695107232298.csv.gz,0,
DE0007030009_1658735208216705241.csv.gz,0,
DE0005785604_1584102453297181492.csv.gz,1,
DE000ZAL1111_1652273526420184934.csv.gz,1,
DE0006047004_1570011848704261711.csv.gz,0,
DE0007100000_1665673619043376924.csv.gz,0,
DE0005439004_1647012687359596129.csv.gz,0,
DE000ZAL1111_1646129318024139671.csv.gz,0,
DE0005140008_1584711165926404753.csv.gz,0,
DE000A1ML7J1_1663074846128202747.csv.gz,0,
DE0007037129_1572354625346934563.csv.gz,0,
DE0007165631_1585577697958583901.csv.gz,0,
DE0007165631_1635255000897945090.csv.gz,0,
DE000ENAG999_1646037124009803941.csv.gz,0,
DE0006048432_1646667864169716269.csv.gz,0,
DE000BASF111_1559638009536371068.csv.gz,0,
DE000SHL1006_1646987220377323748.csv.gz,0,
DE0006062144_1664788257916786630.csv.gz,1,
DE0005140008_1580483593331189388.csv.gz,0,
DE0006599905_1628149494754687976.csv.gz,0,
DE0007664039_1662460502486493447.csv.gz,0,
DE000PAH0038_1641203042923056976.csv.gz,0,
DE0005439004_1580895113415653159.csv.gz,0,
DE0005557508_1584021339451399975.csv.gz,0,
DE000BAY0017_1565163713732437697.csv.gz,0,
DE0007030009_1647512996361803309.csv.gz,0,
DE0006599905_1653035675106772732.csv.gz,0,
DE000CBK1001_1569225922773928744.csv.gz,0,
DE0007236101_1584088765036533655.csv.gz,0,
DE0007165631_1667924551078363517.csv.gz,0,
DE0008430026_1584019903696796486.csv.gz,1,
DE000CBK1001_1584025621334162902.csv.gz,0,
DE000CBK1001_1655464900497108200.csv.gz,0,
DE0005200000_1654766974724684554.csv.gz,1,
DE0005439004_1592818849364576312.csv.gz,0,
DE000ZAL1111_1636126148215948747.csv.gz,0,
DE000BAY0017_1656494933840277127.csv.gz,0,
DE0008404005_1584543192637598240.csv.gz,0,
DE000BASF111_1646220399790749558.csv.gz,1,
DE000SHL1006_1596438539266224644.csv.gz,0,
DE0006231004_1664954374828783506.csv.gz,0,
DE000A0D9PT0_1589805657926713799.csv.gz,0,
DE0007037129_1662552577993296823.csv.gz,0,
NL0000235190_1655202093281764072.csv.gz,0,
DE0006062144_1643189432439026856.csv.gz,0,
DE0007664039_1644917228769838679.csv.gz,0,
DE0007165631_1645518485804767372.csv.gz,0,
DE0005785604_1584369359670013946.csv.gz,1,
DE000BASF111_1602754882930178823.csv.gz,0,
DE0005552004_1649236137968324762.csv.gz,1,
DE000PAH0038_1585064642452586958.csv.gz,0,
DE0005557508_1585132134259039055.csv.gz,0,
DE0006231004_1610962034416245326.csv.gz,0,
DE0007664039_1646210504529592887.csv.gz,0,
DE000ZAL1111_1665148082302626485.csv.gz,0,
DE000A1DAHH0_1665472180660679972.csv.gz,1,
DE000BAY0017_1652191658065306035.csv.gz,1,
DE000A0D9PT0_1604923802453551466.csv.gz,1,
DE000ENAG999_1652261501073045564.csv.gz,1,
DE0007165631_1646814176366603204.csv.gz,0,
DE000ENAG999_1645801324776137837.csv.gz,0,
DE0005200000_1645608716253639575.csv.gz,0,
DE0005439004_1559634526985201096.csv.gz,1,
DE0007165631_1656495430253396281.csv.gz,0,
DE0005140008_1657275579278952606.csv.gz,1,good unwanted example?
DE0006062144_1663165310137076606.csv.gz,0,
NL0000235190_1588238761518193183.csv.gz,0,
DE000CBK1001_1651054161195277742.csv.gz,0,
DE0005439004_1668503206746036784.csv.gz,0,
DE0007030009_1652256982762628839.csv.gz,0,
DE0005140008_1645777337263844024.csv.gz,1,
DE000A1ML7J1_1559828136746390890.csv.gz,0,
DE0007037129_1634307532957768115.csv.gz,0,
DE0005552004_1585229937393107493.csv.gz,0,
DE0006599905_1584020331614912909.csv.gz,1,
DE000A0D9PT0_1647428335210580003.csv.gz,0,
DE0005190003_1584114043030533625.csv.gz,0,
DE000CBK1001_1646640839652145657.csv.gz,0,
DE0006231004_1664264272700335083.csv.gz,0,
DE000BAY0017_1604505252289256362.csv.gz,0,
NL0000235190_1604922561802154446.csv.gz,1,
DE000BAY0017_1565355127789666163.csv.gz,0,
DE0007100000_1646901128097668530.csv.gz,1,
DE0006062144_1665669956225512288.csv.gz,0,
DE0007037129_1584003069711309745.csv.gz,0,
DE0005439004_1666274622288709789.csv.gz,0,
NL0000235190_1585134699041823347.csv.gz,0,
