Filename,Label,Comment
DE0005552004_1651573246749715055.csv.gz,0,
DE0007165631_1646817199400630356.csv.gz,0,
DE0007664039_1562919273380395670.csv.gz,1,
DE000A0D9PT0_1616687213391017001.csv.gz,1,
DE0007165631_1668588485898927033.csv.gz,0,
DE0007165631_1587465761003339365.csv.gz,0,da der anstieg am Ende so stark ist
DE0007165631_1668092319883871055.csv.gz,1,
DE0008430026_1643282399477208173.csv.gz,1,
DE0008430026_1585131233413296856.csv.gz,1,
DE0006231004_1662129385247996005.csv.gz,0,
DE0007165631_1666014027427931350.csv.gz,0,
DE0006599905_1603449594083814063.csv.gz,1,
DE0008430026_1596717357471606340.csv.gz,1,
DE0007165631_1587453302519290421.csv.gz,1,
DE0005200000_1583853954409510770.csv.gz,0,
DE0005140008_1603895247821339661.csv.gz,0,
DE0006599905_1636716748808804206.csv.gz,0,
DE000A0D9PT0_1620136982630295916.csv.gz,1,
DE0007100000_1584020469763420940.csv.gz,1,
DE0006062144_1584605387030575901.csv.gz,0,strong negative post trend
DE0006047004_1584098109164857234.csv.gz,1,
DE0005439004_1557929757754050763.csv.gz,1,
DE0006599905_1584458381346394443.csv.gz,1,
DE0007164600_1663929014583183755.csv.gz,0,
DE0006599905_1648549585810497848.csv.gz,0,
DE0007030009_1649669386751766003.csv.gz,1,
DE0007165631_1656511504419138780.csv.gz,0,
DE0007100000_1643968848759145183.csv.gz,0,
DE0005439004_1565705998615250129.csv.gz,0,
DE0005190003_1583143478086598601.csv.gz,0,
DE0006231004_1583402237137817748.csv.gz,1,
DE0007100000_1646324127086094592.csv.gz,0,
DE0005439004_1562919007385610969.csv.gz,1,
DE0005439004_1659619575818045127.csv.gz,0,
DE0007100000_1584461517038557156.csv.gz,1,
DE0005200000_1584028094636576049.csv.gz,1,
DE0008404005_1657033125092121169.csv.gz,1,
DE0006048432_1652171789396257587.csv.gz,1,
DE0007165631_1638261435514124920.csv.gz,1,
DE0007164600_1643271050247387506.csv.gz,0,
DE0005439004_1583338666443239181.csv.gz,1,
DE000PAH0038_1667811635006687234.csv.gz,1,
DE0007165631_1662649261303427100.csv.gz,0,
DE0007164600_1556112757272433845.csv.gz,1,
DE0005190003_1644576779990633158.csv.gz,1,
DE0005439004_1668087238138108164.csv.gz,0,
DE0005439004_1663926200852314782.csv.gz,1,
DE000ZAL1111_1584347348843528498.csv.gz,0,
DE0007164600_1575298800243135202.csv.gz,0,
DE0005439004_1615216796138495477.csv.gz,1,
DE0006231004_1644917347506128497.csv.gz,1,
DE0007664039_1664458882308681443.csv.gz,1,
DE0008404005_1584519173058680442.csv.gz,1,
DE0006599905_1646381415211465023.csv.gz,1,
DE000ENAG999_1657275591692976145.csv.gz,1,
DE0006599905_1584691552904995378.csv.gz,1,
DE0005439004_1583482279975794810.csv.gz,1,
DE0005439004_1664961316402502032.csv.gz,0,
DE000CBK1001_1582624514705595377.csv.gz,1,
DE0007164600_1668087238134378885.csv.gz,0,
DE0007100000_1584966116515200443.csv.gz,1,
DE000A0D9PT0_1584612595806877371.csv.gz,1,
DE0006062144_1572274501644344543.csv.gz,0,
DE0007037129_1620912358869018452.csv.gz,1,
NL0000235190_1584109126246281777.csv.gz,1,
DE0005439004_1656573413181632581.csv.gz,1,
DE000ZAL1111_1659429284778111376.csv.gz,1,
DE0006231004_1614589366283757356.csv.gz,1,
DE0005552004_1585578977372229164.csv.gz,0,
DE0005552004_1646727835970003795.csv.gz,1,
DE0005140008_1570528289324330164.csv.gz,1,
DE0006047004_1604589603887890584.csv.gz,1,
DE000A0D9PT0_1605008299130994269.csv.gz,1,
DE0007037129_1656596263191573092.csv.gz,0,
DE0005140008_1616161339565329745.csv.gz,1,
DE0007165631_1654071006190248182.csv.gz,0,
DE000A0D9PT0_1589883298850979952.csv.gz,0,
DE000A0D9PT0_1613747911428959030.csv.gz,0,
DE0005140008_1603185340040221926.csv.gz,0,
DE0005439004_1584027506271626578.csv.gz,1,
DE0006047004_1661870681742209895.csv.gz,0,
DE0008430026_1584444791042655442.csv.gz,0,
DE0005810055_1584522640507212703.csv.gz,1,
DE0008430026_1583852050746306880.csv.gz,0,
DE0007037129_1645781167868323231.csv.gz,1,
DE0005140008_1601976652287881474.csv.gz,0,
DE0005190003_1583916180482395842.csv.gz,0,
DE000A0D9PT0_1619769423314198699.csv.gz,1,
DE0006062144_1565704122956128752.csv.gz,1,
DE0006231004_1633532091057596935.csv.gz,1,
NL0000235190_1584097350641863734.csv.gz,1,
DE000SYM9999_1651479846508963927.csv.gz,1,
DE000ZAL1111_1654758880489542288.csv.gz,1,
DE000ZAL1111_1637315124030359736.csv.gz,1,
DE000SYM9999_1632736289684546182.csv.gz,0,
DE000ZAL1111_1584625584565288197.csv.gz,1,
NL0012169213_1584435160029479881.csv.gz,0,
DE000SYM9999_1659512638218418857.csv.gz,1,
DE000ZAL1111_1661526834177424651.csv.gz,0,
NL0000235190_1584956445158130143.csv.gz,1,
NL0000235190_1584366869004372610.csv.gz,1,
DE000SYM9999_1650353979386632364.csv.gz,1,
DE000SYM9999_1584628925917966926.csv.gz,1,
DE000ZAL1111_1664372469955064550.csv.gz,1,
DE000ZAL1111_1562326145610680861.csv.gz,1,
DE000ZAL1111_1656054381483429548.csv.gz,1,
DE000ZAL1111_1635930794225654703.csv.gz,0,
NL0000235190_1584088464855470000.csv.gz,1,
NL0000235190_1614071582740855083.csv.gz,1,
DE000ZAL1111_1564643831172268833.csv.gz,1,
DE000ZAL1111_1668089646606806051.csv.gz,0,
DE000SYM9999_1647618864478395390.csv.gz,1,
DE0005140008_1600682524183158294.csv.gz,1,
DE0006231004_1658240322241406035.csv.gz,1,
DE0006062144_1620206678870026644.csv.gz,1,
DE0007030009_1646211245719486953.csv.gz,1,
DE0005140008_1657275579278952606.csv.gz,1,
DE000A1EWWW0_1604926843993031374.csv.gz,1,
DE0007037129_1655112906411698204.csv.gz,1,
DE0007100000_1585065311029769755.csv.gz,1,
DE000CBK1001_1643897905439452127.csv.gz,1,
DE000A1ML7J1_1664807572004662233.csv.gz,1,
DE0006047004_1614072406354113550.csv.gz,1,
DE0005810055_1584519027730817308.csv.gz,0,
DE0007165631_1666164733291930608.csv.gz,1,
DE0005140008_1607684368903765013.csv.gz,0,
DE0007664039_1557929698174540076.csv.gz,1,
DE000SHL1006_1659518414991718088.csv.gz,1,
DE0007664039_1582903064914117310.csv.gz,1,
DE0005140008_1663839697561244998.csv.gz,1,
DE000A1EWWW0_1584087569109758801.csv.gz,1,
DE0006231004_1667907685622313969.csv.gz,0,
DE000BAY0017_1646220633294597040.csv.gz,0,
DE000PAH0038_1645519979574289676.csv.gz,1,
DE000BAY0017_1620810757994037538.csv.gz,0,
DE000BAY0017_1614241373301185440.csv.gz,0,
DE000BAY0017_1628147369357010881.csv.gz,1,
DE000SHL1006_1584522098425979305.csv.gz,0,
DE000ENAG999_1583853688759180470.csv.gz,0,
DE000ENAG999_1604482252437025046.csv.gz,1,
DE000BAY0017_1604481027816722491.csv.gz,0,
DE0007100000_1584098092029320498.csv.gz,1,
DE0005140008_1641464505484533795.csv.gz,1,
DE000A1ML7J1_1662642502522193507.csv.gz,1,
DE0007664039_1615903970847224545.csv.gz,1,
DE0007664039_1661513804319574746.csv.gz,1,
DE0007164600_1583223417554528965.csv.gz,1,
DE0007037129_1584456848849171185.csv.gz,1,
DE0005557508_1584611778512849573.csv.gz,1,
DE0005557508_1584097758669849054.csv.gz,1,
DE0007100000_1659608055506392779.csv.gz,1,
DE0005810055_1584020332157083581.csv.gz,1,
DE0006231004_1668087190572923474.csv.gz,1,
DE0007037129_1661756743451269193.csv.gz,1,
DE000BAY0017_1570547759633674813.csv.gz,1,
DE000BAY0017_1557819282704971424.csv.gz,1,
DE000A1EWWW0_1668178995345868981.csv.gz,1,
DE000BAY0017_1583148868064227642.csv.gz,0,
DE000A1EWWW0_1605085003069406475.csv.gz,0,
DE000A1DAHH0_1583141580825618507.csv.gz,1,
DE000A1EWWW0_1659436329521889611.csv.gz,0,
DE000A1EWWW0_1615372372364870603.csv.gz,1,
DE000A1ML7J1_1665570318298054691.csv.gz,0,
DE000A1EWWW0_1584623199945863392.csv.gz,0,
DE000A1EWWW0_1651823019507254699.csv.gz,0,
DE000A1EWWW0_1597138380062508386.csv.gz,1,
DE000A1EWWW0_1667907517657440964.csv.gz,1,
DE000BASF111_1646062247184479846.csv.gz,1,
DE000A1ML7J1_1583853882231158272.csv.gz,0,
DE000A1ML7J1_1599232950766690050.csv.gz,1,
DE0006231004_1583829353525095823.csv.gz,1,
DE0007664039_1584523993961475070.csv.gz,0,
DE0007030009_1583165681029215284.csv.gz,0,
DE000A0D9PT0_1584435269769735718.csv.gz,1,
DE0005439004_1565864160195151821.csv.gz,1,
DE0006231004_1567669462879438326.csv.gz,1,
DE0008404005_1584527075788133812.csv.gz,0,
DE0007100000_1584536117768553933.csv.gz,1,
DE0005190003_1658240330475969520.csv.gz,1,
DE0007236101_1562322131934537442.csv.gz,1,
DE0006231004_1611762513688061795.csv.gz,0,
DE0007165631_1666621400316279999.csv.gz,0,
