Filename,Label,Comment
DE0007037129_1591693865016907060.csv.gz,0,
DE0005785604_1564488321376784408.csv.gz,0,
DE0007165631_1638264428702382280.csv.gz,1,
DE0005552004_1584434474818611420.csv.gz,0,
DE0005785604_1584437522214033349.csv.gz,1,
DE0005140008_1596099552034779913.csv.gz,0,
DE0007164600_1584106981385068267.csv.gz,0,
DE0007100000_1580899790053841467.csv.gz,0,
DE0005140008_1615286866357245802.csv.gz,0,
DE0005552004_1665400506230429262.csv.gz,0,
DE0007236101_1583852008759137750.csv.gz,0,
DE0007165631_1656061099028566054.csv.gz,0,
DE0006047004_1584090218030512614.csv.gz,0,
DE0005439004_1646814784283943575.csv.gz,1,
DE000A0D9PT0_1596438761373103681.csv.gz,1,
DE0006231004_1599553027305401861.csv.gz,0,
DE0007164600_1650632390679766711.csv.gz,0,
DE0006062144_1584092640626185139.csv.gz,1,
DE0005190003_1584624952324511407.csv.gz,0,
DE0006047004_1584433482835496332.csv.gz,0,
DE0007664039_1643971658436075307.csv.gz,0,
DE0006599905_1666164710672744256.csv.gz,1,
DE0008430026_1584028245744437702.csv.gz,0,
DE0005140008_1568371344622213164.csv.gz,0,
DE0006231004_1580896479871983850.csv.gz,0,
DE0006599905_1628159709870923204.csv.gz,0,
DE0008430026_1604569430341501155.csv.gz,0,
DE0007236101_1585133914569167148.csv.gz,0,
DE000A0D9PT0_1585232126647348758.csv.gz,0,
DE0008404005_1584965872573504409.csv.gz,1,
DE0007164600_1634823080768404135.csv.gz,0,
DE000A0D9PT0_1638184255708802610.csv.gz,0,
DE0006062144_1657274789855749478.csv.gz,0,
DE0006231004_1604935528149717186.csv.gz,1,
DE0005190003_1643968251157753194.csv.gz,0,
DE0006062144_1600677891896047874.csv.gz,0,
DE0007100000_1636039105705359724.csv.gz,0,
DE0007030009_1646041261102675668.csv.gz,0,
DE0007165631_1655299801417288296.csv.gz,1,
DE0005557508_1584524997839602355.csv.gz,0,
DE0005140008_1563953315007204264.csv.gz,0,
DE0007165631_1648222049953734623.csv.gz,0,
DE0007165631_1668523286547740676.csv.gz,0,
DE000A0D9PT0_1584629834364219083.csv.gz,0,
DE0005200000_1584609578433958819.csv.gz,0,
DE0005785604_1582707230255318457.csv.gz,0,
DE000A0D9PT0_1600933507850681129.csv.gz,0,
DE0007037129_1583853477013490937.csv.gz,1,
DE0006231004_1616495243535566067.csv.gz,0,
DE0007664039_1665674274173933405.csv.gz,0,
DE0005140008_1583853896726854175.csv.gz,0,
DE0005439004_1639135705826332745.csv.gz,0,
DE0007664039_1616075240088697371.csv.gz,0,
DE0007030009_1648563667056916126.csv.gz,0,
DE0007164600_1666704691973393146.csv.gz,0,
DE0005140008_1632744901517412523.csv.gz,0,
DE0005439004_1599815095271901447.csv.gz,0,
DE0006062144_1655364373937141540.csv.gz,1,
DE0007664039_1608546806872555400.csv.gz,0,
DE0005190003_1646641427268087511.csv.gz,0,
DE0005785604_1584957780599776674.csv.gz,1,
DE0005552004_1565079088708443657.csv.gz,0,
DE0008404005_1584366228968851586.csv.gz,0,
