Filename,Label,Comment
DE0006062144_20200309T082019_20200309T085019.csv.gz,1,
NL0012169213_20220104T091955_20220104T094955.csv.gz,0,
DE0006599905_20200312T132351_20200312T135351.csv.gz,0,
DE0008404005_20200319T151028_20200319T154028.csv.gz,0,
DE000ZAL1111_20220722T082412_20220722T085412.csv.gz,1,
DE0007100000_20221116T112747_20221116T115747.csv.gz,0,
DE0008404005_20200730T083014_20200730T090014.csv.gz,0,difficult
DE0005785604_20200313T143638_20200313T150638.csv.gz,0,
DE000A1EWWW0_20220826T142342_20220826T145342.csv.gz,0,
DE000A0D9PT0_20201022T081414_20201022T084414.csv.gz,0,
DE0007165631_20221019T082505_20221019T085505.csv.gz,0,
DE0008430026_20220311T111124_20220311T114124.csv.gz,1,
DE0006062144_20200312T142145_20200312T145145.csv.gz,0,difficult
DE0007165631_20220913T134652_20220913T141652.csv.gz,0,
DE0007100000_20220905T145630_20220905T152630.csv.gz,0,
DE0006062144_20190606T093102_20190606T100102.csv.gz,1,
DE0006062144_20221003T085557_20221003T092557.csv.gz,1,
DE0007037129_20220315T085645_20220315T092645.csv.gz,0,
DE000ENAG999_20221019T083746_20221019T090746.csv.gz,0,difficult
DE0007164600_20200903T144954_20200903T151954.csv.gz,1,
DE0005140008_20200302T155955_20200302T162955.csv.gz,0,
DE000A0D9PT0_20200505T093340_20200505T100340.csv.gz,0,
DE000BASF111_20220228T083854_20220228T090854.csv.gz,0,
DE000A0D9PT0_20210719T072046_20210719T075046.csv.gz,0,
NL0000235190_20200326T141726_20200326T144726.csv.gz,0,
DE000SYM9999_20200319T152812_20200319T155812.csv.gz,0,
DE000A1EWWW0_20190808T132057_20190808T135057.csv.gz,1,
DE0006231004_20200316T110903_20200316T113903.csv.gz,1,
NL0000235190_20200325T142236_20200325T145236.csv.gz,0,
DE0008402215_20200317T084210_20200317T091210.csv.gz,0,
DE0007664039_20200310T133711_20200310T140711.csv.gz,0,
NL0000235190_20200312T132743_20200312T135743.csv.gz,0,
DE0007100000_20220919T145146_20220919T152146.csv.gz,0,
DE0005439004_20220316T103727_20220316T110727.csv.gz,0,
DE0008430026_20200323T130820_20200323T133820.csv.gz,0,
DE0005439004_20200305T081622_20200305T084622.csv.gz,0,
DE0007037129_20191114T080447_20191114T083447.csv.gz,1,difficult
DE0005140008_20190815T124206_20190815T131206.csv.gz,0,
DE0007165631_20221013T150707_20221013T153707.csv.gz,1,
DE000BAY0017_20220830T143335_20220830T150335.csv.gz,0,
DE0005439004_20200313T095454_20200313T102454.csv.gz,1,
DE000SHL1006_20200318T134342_20200318T141342.csv.gz,0,
DE000CBK1001_20210512T065242_20210512T072242.csv.gz,0,
DE0006062144_20220721T082325_20220721T085325.csv.gz,0,
NL0000235190_20220301T152619_20220301T155619.csv.gz,1,
DE0007236101_20220311T111135_20220311T114135.csv.gz,0,
DE000ZAL1111_20220624T122558_20220624T125558.csv.gz,1,
DE000A0D9PT0_20200319T083018_20200319T090018.csv.gz,0,
DE0005557508_20200320T145614_20200320T152614.csv.gz,0,
DE0007165631_20220110T135004_20220110T142004.csv.gz,0,
DE0007664039_20210602T100152_20210602T103152.csv.gz,1,
DE0006062144_20220225T075850_20220225T082850.csv.gz,0,
DE0005439004_20220215T091325_20220215T094325.csv.gz,0,
DE0007664039_20220304T085817_20220304T092817.csv.gz,1,
DE0008404005_20220308T075838_20220308T082838.csv.gz,1,depends on slope
DE000A0D9PT0_20200803T123349_20200803T130349.csv.gz,0,
DE000A1EWWW0_20220128T110231_20220128T113231.csv.gz,1,depends on slope
DE0007165631_20211201T082808_20211201T085808.csv.gz,0,
DE0006599905_20190910T100905_20190910T103905.csv.gz,0,
DE000A0D9PT0_20220216T082106_20220216T085106.csv.gz,0,
DE000ZAL1111_20221004T093749_20221004T100749.csv.gz,0,
DE0007100000_20220106T102359_20220106T105359.csv.gz,0,
DE000ENAG999_20200319T143805_20200319T150805.csv.gz,0,
DE0007100000_20200528T084611_20200528T091611.csv.gz,0,
DE000ZAL1111_20211123T084745_20211123T091745.csv.gz,0,
DE000PAH0038_20190515T140250_20190515T143250.csv.gz,0,
DE000A1ML7J1_20220616T092748_20220616T095748.csv.gz,0,
DE000A1EWWW0_20200319T104423_20200319T111423.csv.gz,0,difficult
DE0007037129_20211015T140352_20211015T143352.csv.gz,0,
DE000BASF111_20201109T115859_20201109T122859.csv.gz,0,
DE0007165631_20220419T090202_20220419T093202.csv.gz,0,depends on slope
DE000CBK1001_20220623T074229_20220623T081229.csv.gz,0,
DE0006047004_20200311T083304_20200311T090304.csv.gz,0,
DE0005439004_20190417T073125_20190417T080125.csv.gz,0,
DE000BASF111_20200430T070052_20200430T073052.csv.gz,0,
DE0005439004_20220714T135032_20220714T142032.csv.gz,0,
DE0005140008_20190425T075809_20190425T082809.csv.gz,0,
DE0007037129_20210128T113646_20210128T120646.csv.gz,1,
DE0007037129_20220907T085224_20220907T092224.csv.gz,1,
DE0007165631_20211130T091208_20211130T094208.csv.gz,0,
DE0007165631_20211208T102151_20211208T105151.csv.gz,0,
DE000A0D9PT0_20200429T124505_20200429T131505.csv.gz,0,
DE000A1ML7J1_20220207T102620_20220207T105620.csv.gz,0,
DE000BAY0017_20201110T145013_20201110T152013.csv.gz,1,difficult
DE000CBK1001_20210211T082405_20210211T085405.csv.gz,0,
DE000A0D9PT0_20200519T095958_20200519T102958.csv.gz,0,
DE000SYM9999_20221013T123202_20221013T130202.csv.gz,0,
DE000A0D9PT0_20200316T090924_20200316T093924.csv.gz,1,
DE0007037129_20221024T103730_20221024T110730.csv.gz,1,
DE0005557508_20220307T081536_20220307T084536.csv.gz,0,
DE0005140008_20210611T070240_20210611T073240.csv.gz,0,
DE000A0D9PT0_20200331T101736_20200331T104736.csv.gz,1,
DE0005439004_20211025T131425_20211025T134425.csv.gz,0,difficult
DE0007100000_20220624T071312_20220624T074312.csv.gz,0,
DE000A0D9PT0_20210125T080402_20210125T083402.csv.gz,0,
DE000A0D9PT0_20200303T082419_20200303T085419.csv.gz,0,
DE0005439004_20200730T102646_20200730T105646.csv.gz,0,
DE0005140008_20200131T145813_20200131T152813.csv.gz,0,
DE0005140008_20220207T091934_20220207T094934.csv.gz,1,
DE000A1EWWW0_20190910T100159_20190910T103159.csv.gz,1,
DE0005552004_20200313T132454_20200313T135454.csv.gz,0,
NL0000235190_20200320T080217_20200320T083217.csv.gz,0,
DE0006231004_20210708T082009_20210708T085009.csv.gz,0,difficult
DE0005439004_20200316T150511_20200316T153511.csv.gz,0,
DE0007030009_20220302T130929_20220302T133929.csv.gz,0,
DE0006599905_20211126T075120_20211126T082120.csv.gz,0,
DE0007100000_20200316T081334_20200316T084334.csv.gz,1,
DE0006231004_20210118T091214_20210118T094214.csv.gz,0,
DE0005785604_20210520T095949_20210520T102949.csv.gz,0,
DE0006062144_20200921T082951_20200921T085951.csv.gz,0,
DE000ZAL1111_20221026T143418_20221026T150418.csv.gz,0,
DE0006062144_20210712T115252_20210712T122252.csv.gz,0,
DE000BAY0017_20190809T100304_20190809T103304.csv.gz,1,
DE000A0D9PT0_20201109T115502_20201109T122502.csv.gz,1,
DE000A1EWWW0_20220706T124652_20220706T131652.csv.gz,0,
DE0005439004_20220307T110622_20220307T113622.csv.gz,0,
DE0005439004_20200312T132819_20200312T135819.csv.gz,0,
DE0005190003_20200320T152644_20200320T155644.csv.gz,0,
DE0008404005_20200316T081417_20200316T084417.csv.gz,1,
DE0006062144_20210127T112338_20210127T115338.csv.gz,0,
DE000A1EWWW0_20200320T083809_20200320T090809.csv.gz,0,
DE000ZAL1111_20220629T101457_20220629T104457.csv.gz,0,
DE0005439004_20210901T093146_20210901T100146.csv.gz,1,
DE000A1DAHH0_20220613T125651_20220613T132651.csv.gz,0,
DE0005190003_20200612T093136_20200612T100136.csv.gz,0,
DE0005552004_20200319T081447_20200319T084447.csv.gz,1,depends on slope
DE0005785604_20220930T075003_20220930T082003.csv.gz,0,difficult
DE000A0D9PT0_20200323T080816_20200323T083816.csv.gz,0,
DE0007100000_20220705T125437_20220705T132437.csv.gz,0,
DE0005557508_20210310T100352_20210310T103352.csv.gz,0,
DE0006062144_20220620T081856_20220620T084856.csv.gz,0,
DE0007100000_20200331T100637_20200331T103637.csv.gz,1,
DE0007165631_20220426T065548_20220426T072548.csv.gz,0,difficult for rule-based labeling
DE0005439004_20220426T144741_20220426T151741.csv.gz,0,
DE0005140008_20200313T080310_20200313T083310.csv.gz,0,
NL0000235190_20200409T090600_20200409T093600.csv.gz,0,
DE0007165631_20221014T131620_20221014T134620.csv.gz,1,
DE0005140008_20200312T153308_20200312T160308.csv.gz,1,
DE000A0D9PT0_20200428T091028_20200428T094028.csv.gz,0,
DE0007165631_20200608T065929_20200608T072929.csv.gz,1,
DE0007664039_20220826T112144_20220826T115144.csv.gz,0,
DE000PAH0038_20220829T094308_20220829T101308.csv.gz,0,
DE0006231004_20201001T081505_20201001T084505.csv.gz,0,difficult for rule-based labeling
DE000ZAL1111_20210421T065923_20210421T072923.csv.gz,0,
DE0007037129_20220307T130141_20220307T133141.csv.gz,0,
DE000ZAL1111_20190416T080200_20190416T083200.csv.gz,0,
DE0007030009_20220309T133430_20220309T140430.csv.gz,0,
DE0007100000_20200211T084339_20200211T091339.csv.gz,1,
DE000A0D9PT0_20200316T100333_20200316T103333.csv.gz,0,
DE0005552004_20210112T150320_20210112T153320.csv.gz,0,
DE000ZAL1111_20220909T070528_20220909T073528.csv.gz,0,
NL0012169213_20200317T083740_20200317T090740.csv.gz,1,
DE000SHL1006_20211006T092624_20211006T095624.csv.gz,0,
DE0006231004_20220311T111148_20220311T114148.csv.gz,0,
DE0007664039_20220705T120640_20220705T123640.csv.gz,0,
DE0007037129_20220829T074244_20220829T081244.csv.gz,1,difficult
DE000BAY0017_20200319T154143_20200319T161143.csv.gz,0,
DE000A0D9PT0_20200318T121647_20200318T124647.csv.gz,0,
DE0005552004_20220909T090650_20220909T093650.csv.gz,0,
DE0005140008_20200313T132454_20200313T135454.csv.gz,0,
DE000A1ML7J1_20210504T133507_20210504T140507.csv.gz,0,
DE0005190003_20220624T072835_20220624T075835.csv.gz,0,
DE0005140008_20220728T081645_20220728T084645.csv.gz,0,
DE0006599905_20211105T124038_20211105T131038.csv.gz,0,
DE0006599905_20221031T092912_20221031T095912.csv.gz,0,
DE0005140008_20200318T091140_20200318T094140.csv.gz,1,
DE000ZAL1111_20220624T080321_20220624T083321.csv.gz,0,depends on slope
DE0007037129_20201221T101725_20201221T104725.csv.gz,0,
DE0007164600_20200316T145411_20200316T152411.csv.gz,1,
DE0005140008_20220721T120719_20220721T123719.csv.gz,0,
DE0007037129_20220307T080002_20220307T083002.csv.gz,0,
DE000A1ML7J1_20200330T141536_20200330T144536.csv.gz,0,
DE0005140008_20201001T102647_20201001T105647.csv.gz,0,
DE0005552004_20220311T111051_20220311T114051.csv.gz,0,
DE0005439004_20200313T090012_20200313T093012.csv.gz,0,
DE000SYM9999_20201109T142241_20201109T145241.csv.gz,0,difficult
